event_id,order_id,event_date,created_at,event_time,customer_id,buyer_email,buyer_phone,currency,total_amount,total_amount_ngn,state,city,country,vendor,event_type
70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,{'$date': '2026-02-17T00:16:32.928Z'},,{'$date': '2026-02-17T00:16:32.928Z'},,,,NGN,0,0,,,,unknown,historical_order
70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,{'$date': '2026-02-17T00:16:32.928Z'},,{'$date': '2026-02-17T00:16:32.928Z'},,,,NGN,0,0,,,,unknown,historical_order
70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,{'$date': '2026-02-17T00:16:32.928Z'},,{'$date': '2026-02-17T00:16:32.928Z'},,,,NGN,0,0,,,,unknown,historical_order
70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,70ab9d000f4003f2f6396c47bd20cc2682233c14d956d36e46d096eb15113dd4,{'$date': '2026-02-17T00:16:32.928Z'},,{'$date': '2026-02-17T00:16:32.928Z'},,,,NGN,0,0,,,,unknown,historical_order
dd09349b0c52d6426fdddd49eb429a523d53673d28f05638a8c0f0966fef29dc,dd09349b0c52d6426fdddd49eb429a523d53673d28f05638a8c0f0966fef29dc,{'$date': '2026-02-17T00:16:32.930Z'},,{'$date': '2026-02-17T00:16:32.930Z'},,,,NGN,0,0,,,,unknown,historical_order
dd09349b0c52d6426fdddd49eb429a523d53673d28f05638a8c0f0966fef29dc,dd09349b0c52d6426fdddd49eb429a523d53673d28f05638a8c0f0966fef29dc,{'$date': '2026-02-17T00:16:32.930Z'},,{'$date': '2026-02-17T00:16:32.930Z'},,,,NGN,0,0,,,,unknown,historical_order
dd09349b0c52d6426fdddd49eb429a523d53673d28f05638a8c0f0966fef29dc,dd09349b0c52d6426fdddd49eb429a523d53673d28f05638a8c0f0966fef29dc,{'$date': '2026-02-17T00:16:32.930Z'},,{'$date': '2026-02-17T00:16:32.930Z'},,,,NGN,0,0,,,,unknown,historical_order
bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,{'$date': '2026-02-17T00:16:32.942Z'},,{'$date': '2026-02-17T00:16:32.942Z'},,,,NGN,0,0,,,,unknown,historical_order
bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,{'$date': '2026-02-17T00:16:32.942Z'},,{'$date': '2026-02-17T00:16:32.942Z'},,,,NGN,0,0,,,,unknown,historical_order
bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,{'$date': '2026-02-17T00:16:32.942Z'},,{'$date': '2026-02-17T00:16:32.942Z'},,,,NGN,0,0,,,,unknown,historical_order
bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,bd136e1b7d500299471f99a090d52bccd912c3056e38881ccc6144581e18ec2b,{'$date': '2026-02-17T00:16:32.942Z'},,{'$date': '2026-02-17T00:16:32.942Z'},,,,NGN,0,0,,,,unknown,historical_order
80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,{'$date': '2026-02-17T00:16:32.945Z'},,{'$date': '2026-02-17T00:16:32.945Z'},,,,NGN,0,0,,,,unknown,historical_order
80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,{'$date': '2026-02-17T00:16:32.945Z'},,{'$date': '2026-02-17T00:16:32.945Z'},,,,NGN,0,0,,,,unknown,historical_order
80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,{'$date': '2026-02-17T00:16:32.945Z'},,{'$date': '2026-02-17T00:16:32.945Z'},,,,NGN,0,0,,,,unknown,historical_order
80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,{'$date': '2026-02-17T00:16:32.945Z'},,{'$date': '2026-02-17T00:16:32.945Z'},,,,NGN,0,0,,,,unknown,historical_order
80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,80364ebac63c88baf3894a9b64c40fbd99f03b0ce5167a0230fb5b4b58c11cca,{'$date': '2026-02-17T00:16:32.945Z'},,{'$date': '2026-02-17T00:16:32.945Z'},,,,NGN,0,0,,,,unknown,historical_order
daea239d04bfe6d9cee5cbddc3d7a3277787b9bbb4ede61ecf88ec9051331af2,daea239d04bfe6d9cee5cbddc3d7a3277787b9bbb4ede61ecf88ec9051331af2,{'$date': '2026-02-17T00:16:32.950Z'},,{'$date': '2026-02-17T00:16:32.950Z'},,,,NGN,0,0,,,,unknown,historical_order
daea239d04bfe6d9cee5cbddc3d7a3277787b9bbb4ede61ecf88ec9051331af2,daea239d04bfe6d9cee5cbddc3d7a3277787b9bbb4ede61ecf88ec9051331af2,{'$date': '2026-02-17T00:16:32.950Z'},,{'$date': '2026-02-17T00:16:32.950Z'},,,,NGN,0,0,,,,unknown,historical_order
daea239d04bfe6d9cee5cbddc3d7a3277787b9bbb4ede61ecf88ec9051331af2,daea239d04bfe6d9cee5cbddc3d7a3277787b9bbb4ede61ecf88ec9051331af2,{'$date': '2026-02-17T00:16:32.950Z'},,{'$date': '2026-02-17T00:16:32.950Z'},,,,NGN,0,0,,,,unknown,historical_order
c929897ff4c48dc51246266a0f1da9ebc34b76551e9713a4d3697cc1f244c9ea,c929897ff4c48dc51246266a0f1da9ebc34b76551e9713a4d3697cc1f244c9ea,{'$date': '2026-02-17T00:16:32.962Z'},,{'$date': '2026-02-17T00:16:32.962Z'},,,,NGN,0,0,,,,unknown,historical_order
66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,{'$date': '2026-02-17T00:16:32.979Z'},,{'$date': '2026-02-17T00:16:32.979Z'},,,,NGN,0,0,,,,unknown,historical_order
66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,{'$date': '2026-02-17T00:16:32.979Z'},,{'$date': '2026-02-17T00:16:32.979Z'},,,,NGN,0,0,,,,unknown,historical_order
66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,{'$date': '2026-02-17T00:16:32.979Z'},,{'$date': '2026-02-17T00:16:32.979Z'},,,,NGN,0,0,,,,unknown,historical_order
66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,66a02e1e4c48f9948f6dd758c586198f566025caee3d1a0c6e6353ddd1d6cab8,{'$date': '2026-02-17T00:16:32.979Z'},,{'$date': '2026-02-17T00:16:32.979Z'},,,,NGN,0,0,,,,unknown,historical_order
643364f37bd7febdf20722064b436b56306bef3f30fb91af0ce89e0065f6bb58,643364f37bd7febdf20722064b436b56306bef3f30fb91af0ce89e0065f6bb58,{'$date': '2026-02-17T00:16:33.075Z'},,{'$date': '2026-02-17T00:16:33.075Z'},,,,NGN,0,0,,,,unknown,historical_order
643364f37bd7febdf20722064b436b56306bef3f30fb91af0ce89e0065f6bb58,643364f37bd7febdf20722064b436b56306bef3f30fb91af0ce89e0065f6bb58,{'$date': '2026-02-17T00:16:33.075Z'},,{'$date': '2026-02-17T00:16:33.075Z'},,,,NGN,0,0,,,,unknown,historical_order
9cfce3311ddb82cb92a117cda9c22b5b1c93fe39836a4d1f3d673c08704351a9,9cfce3311ddb82cb92a117cda9c22b5b1c93fe39836a4d1f3d673c08704351a9,{'$date': '2026-02-17T00:16:33.078Z'},,{'$date': '2026-02-17T00:16:33.078Z'},,,,NGN,0,0,,,,unknown,historical_order
9cfce3311ddb82cb92a117cda9c22b5b1c93fe39836a4d1f3d673c08704351a9,9cfce3311ddb82cb92a117cda9c22b5b1c93fe39836a4d1f3d673c08704351a9,{'$date': '2026-02-17T00:16:33.078Z'},,{'$date': '2026-02-17T00:16:33.078Z'},,,,NGN,0,0,,,,unknown,historical_order
9cfce3311ddb82cb92a117cda9c22b5b1c93fe39836a4d1f3d673c08704351a9,9cfce3311ddb82cb92a117cda9c22b5b1c93fe39836a4d1f3d673c08704351a9,{'$date': '2026-02-17T00:16:33.078Z'},,{'$date': '2026-02-17T00:16:33.078Z'},,,,NGN,0,0,,,,unknown,historical_order
0d2ecb29e967b7218cb06a89b3d1fb54df318fc8987cb6f67ec79b017c218792,0d2ecb29e967b7218cb06a89b3d1fb54df318fc8987cb6f67ec79b017c218792,{'$date': '2026-02-17T00:16:33.083Z'},,{'$date': '2026-02-17T00:16:33.083Z'},,,,NGN,0,0,,,,unknown,historical_order
0d2ecb29e967b7218cb06a89b3d1fb54df318fc8987cb6f67ec79b017c218792,0d2ecb29e967b7218cb06a89b3d1fb54df318fc8987cb6f67ec79b017c218792,{'$date': '2026-02-17T00:16:33.083Z'},,{'$date': '2026-02-17T00:16:33.083Z'},,,,NGN,0,0,,,,unknown,historical_order
92891ad3ad8b421a43960a14bdd1f88f86d9132e856daadc119397d9b1ba38a8,92891ad3ad8b421a43960a14bdd1f88f86d9132e856daadc119397d9b1ba38a8,{'$date': '2026-02-17T00:16:33.084Z'},,{'$date': '2026-02-17T00:16:33.084Z'},,,,NGN,0,0,,,,unknown,historical_order
92891ad3ad8b421a43960a14bdd1f88f86d9132e856daadc119397d9b1ba38a8,92891ad3ad8b421a43960a14bdd1f88f86d9132e856daadc119397d9b1ba38a8,{'$date': '2026-02-17T00:16:33.084Z'},,{'$date': '2026-02-17T00:16:33.084Z'},,,,NGN,0,0,,,,unknown,historical_order
92891ad3ad8b421a43960a14bdd1f88f86d9132e856daadc119397d9b1ba38a8,92891ad3ad8b421a43960a14bdd1f88f86d9132e856daadc119397d9b1ba38a8,{'$date': '2026-02-17T00:16:33.084Z'},,{'$date': '2026-02-17T00:16:33.084Z'},,,,NGN,0,0,,,,unknown,historical_order
f6250c00e28f345e9c91f40aff14ef12cfc3b635c5de2176d22692d89b1651e2,f6250c00e28f345e9c91f40aff14ef12cfc3b635c5de2176d22692d89b1651e2,{'$date': '2026-02-17T00:16:33.085Z'},,{'$date': '2026-02-17T00:16:33.085Z'},,,,NGN,0,0,,,,unknown,historical_order
c8ed8bc722ed884b5eaf30b30e5c04179ceb50e510f1906dc32ab29f00dfa900,c8ed8bc722ed884b5eaf30b30e5c04179ceb50e510f1906dc32ab29f00dfa900,{'$date': '2026-02-17T00:16:33.086Z'},,{'$date': '2026-02-17T00:16:33.086Z'},,,,NGN,0,0,,,,unknown,historical_order
fd142f3bac07a1353202d9a7fe76e82ff683f502146e7dc690b3605c5a509192,fd142f3bac07a1353202d9a7fe76e82ff683f502146e7dc690b3605c5a509192,{'$date': '2026-02-17T00:16:33.086Z'},,{'$date': '2026-02-17T00:16:33.086Z'},,,,NGN,0,0,,,,unknown,historical_order
fd142f3bac07a1353202d9a7fe76e82ff683f502146e7dc690b3605c5a509192,fd142f3bac07a1353202d9a7fe76e82ff683f502146e7dc690b3605c5a509192,{'$date': '2026-02-17T00:16:33.086Z'},,{'$date': '2026-02-17T00:16:33.086Z'},,,,NGN,0,0,,,,unknown,historical_order
fd142f3bac07a1353202d9a7fe76e82ff683f502146e7dc690b3605c5a509192,fd142f3bac07a1353202d9a7fe76e82ff683f502146e7dc690b3605c5a509192,{'$date': '2026-02-17T00:16:33.086Z'},,{'$date': '2026-02-17T00:16:33.086Z'},,,,NGN,0,0,,,,unknown,historical_order
2c830827f48da5189ba6e8a7a11b50d76584e094a052a4833161a63f6e404d63,2c830827f48da5189ba6e8a7a11b50d76584e094a052a4833161a63f6e404d63,{'$date': '2026-02-17T00:16:33.088Z'},,{'$date': '2026-02-17T00:16:33.088Z'},,,,NGN,0,0,,,,unknown,historical_order
2c830827f48da5189ba6e8a7a11b50d76584e094a052a4833161a63f6e404d63,2c830827f48da5189ba6e8a7a11b50d76584e094a052a4833161a63f6e404d63,{'$date': '2026-02-17T00:16:33.088Z'},,{'$date': '2026-02-17T00:16:33.088Z'},,,,NGN,0,0,,,,unknown,historical_order
2c830827f48da5189ba6e8a7a11b50d76584e094a052a4833161a63f6e404d63,2c830827f48da5189ba6e8a7a11b50d76584e094a052a4833161a63f6e404d63,{'$date': '2026-02-17T00:16:33.088Z'},,{'$date': '2026-02-17T00:16:33.088Z'},,,,NGN,0,0,,,,unknown,historical_order
a6291b3ecb493c6744e7cce9d8de879f17e991ec38a1c5fdcc143d858409343c,a6291b3ecb493c6744e7cce9d8de879f17e991ec38a1c5fdcc143d858409343c,{'$date': '2026-02-17T00:16:33.094Z'},,{'$date': '2026-02-17T00:16:33.094Z'},,,,NGN,0,0,,,,unknown,historical_order
a6291b3ecb493c6744e7cce9d8de879f17e991ec38a1c5fdcc143d858409343c,a6291b3ecb493c6744e7cce9d8de879f17e991ec38a1c5fdcc143d858409343c,{'$date': '2026-02-17T00:16:33.094Z'},,{'$date': '2026-02-17T00:16:33.094Z'},,,,NGN,0,0,,,,unknown,historical_order
2995aba9ec758e6575676aa30b50ffb077d8874b66825e1766971f3333011fb7,2995aba9ec758e6575676aa30b50ffb077d8874b66825e1766971f3333011fb7,{'$date': '2026-02-17T00:16:33.105Z'},,{'$date': '2026-02-17T00:16:33.105Z'},,,,NGN,0,0,,,,unknown,historical_order
2995aba9ec758e6575676aa30b50ffb077d8874b66825e1766971f3333011fb7,2995aba9ec758e6575676aa30b50ffb077d8874b66825e1766971f3333011fb7,{'$date': '2026-02-17T00:16:33.105Z'},,{'$date': '2026-02-17T00:16:33.105Z'},,,,NGN,0,0,,,,unknown,historical_order
2995aba9ec758e6575676aa30b50ffb077d8874b66825e1766971f3333011fb7,2995aba9ec758e6575676aa30b50ffb077d8874b66825e1766971f3333011fb7,{'$date': '2026-02-17T00:16:33.105Z'},,{'$date': '2026-02-17T00:16:33.105Z'},,,,NGN,0,0,,,,unknown,historical_order
89d81f44ebbefc18f689d468b07183cf6796f5630bec8ae39d4d4a6db00fbb6e,89d81f44ebbefc18f689d468b07183cf6796f5630bec8ae39d4d4a6db00fbb6e,{'$date': '2026-02-17T00:16:33.121Z'},,{'$date': '2026-02-17T00:16:33.121Z'},,,,NGN,0,0,,,,unknown,historical_order
89d81f44ebbefc18f689d468b07183cf6796f5630bec8ae39d4d4a6db00fbb6e,89d81f44ebbefc18f689d468b07183cf6796f5630bec8ae39d4d4a6db00fbb6e,{'$date': '2026-02-17T00:16:33.121Z'},,{'$date': '2026-02-17T00:16:33.121Z'},,,,NGN,0,0,,,,unknown,historical_order
89d81f44ebbefc18f689d468b07183cf6796f5630bec8ae39d4d4a6db00fbb6e,89d81f44ebbefc18f689d468b07183cf6796f5630bec8ae39d4d4a6db00fbb6e,{'$date': '2026-02-17T00:16:33.121Z'},,{'$date': '2026-02-17T00:16:33.121Z'},,,,NGN,0,0,,,,unknown,historical_order
02ebbe4b75738fbba82707d32d45b85e3eed6c67419868860e0dd594a7497f77,02ebbe4b75738fbba82707d32d45b85e3eed6c67419868860e0dd594a7497f77,{'$date': '2026-02-17T00:16:33.129Z'},,{'$date': '2026-02-17T00:16:33.129Z'},,,,NGN,0,0,,,,unknown,historical_order
7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,{'$date': '2026-02-17T00:16:33.141Z'},,{'$date': '2026-02-17T00:16:33.141Z'},,,,NGN,0,0,,,,unknown,historical_order
7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,{'$date': '2026-02-17T00:16:33.141Z'},,{'$date': '2026-02-17T00:16:33.141Z'},,,,NGN,0,0,,,,unknown,historical_order
7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,{'$date': '2026-02-17T00:16:33.141Z'},,{'$date': '2026-02-17T00:16:33.141Z'},,,,NGN,0,0,,,,unknown,historical_order
7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,7fbc33253b757543de0bc97f341dcda832d85b7ec84542607d9444de7288d3af,{'$date': '2026-02-17T00:16:33.141Z'},,{'$date': '2026-02-17T00:16:33.141Z'},,,,NGN,0,0,,,,unknown,historical_order
a907d9dc27bfb89071081a05cf03bd1f549b31a1aa2fe7044c62e2353edc422a,a907d9dc27bfb89071081a05cf03bd1f549b31a1aa2fe7044c62e2353edc422a,{'$date': '2026-02-17T00:16:33.146Z'},,{'$date': '2026-02-17T00:16:33.146Z'},,,,NGN,0,0,,,,unknown,historical_order
a907d9dc27bfb89071081a05cf03bd1f549b31a1aa2fe7044c62e2353edc422a,a907d9dc27bfb89071081a05cf03bd1f549b31a1aa2fe7044c62e2353edc422a,{'$date': '2026-02-17T00:16:33.146Z'},,{'$date': '2026-02-17T00:16:33.146Z'},,,,NGN,0,0,,,,unknown,historical_order
a907d9dc27bfb89071081a05cf03bd1f549b31a1aa2fe7044c62e2353edc422a,a907d9dc27bfb89071081a05cf03bd1f549b31a1aa2fe7044c62e2353edc422a,{'$date': '2026-02-17T00:16:33.146Z'},,{'$date': '2026-02-17T00:16:33.146Z'},,,,NGN,0,0,,,,unknown,historical_order
7f9d240904070480430c420a18ffd44a9fe040a2b93b46ad5515db59667462a8,7f9d240904070480430c420a18ffd44a9fe040a2b93b46ad5515db59667462a8,{'$date': '2026-02-17T00:16:33.148Z'},,{'$date': '2026-02-17T00:16:33.148Z'},,,,NGN,0,0,,,,unknown,historical_order
4a5c26310c020fe0634c7613ed2fce93afcde17707f9fe43678d2198c6d5adc0,4a5c26310c020fe0634c7613ed2fce93afcde17707f9fe43678d2198c6d5adc0,{'$date': '2026-02-17T00:16:33.153Z'},,{'$date': '2026-02-17T00:16:33.153Z'},,,,NGN,0,0,,,,unknown,historical_order
ae553dbed57deb37efb800129fbcfa7dfe3cef84fb8dac8e284b0085e0b3cc24,ae553dbed57deb37efb800129fbcfa7dfe3cef84fb8dac8e284b0085e0b3cc24,{'$date': '2026-02-17T00:16:33.156Z'},,{'$date': '2026-02-17T00:16:33.156Z'},,,,NGN,0,0,,,,unknown,historical_order
ae553dbed57deb37efb800129fbcfa7dfe3cef84fb8dac8e284b0085e0b3cc24,ae553dbed57deb37efb800129fbcfa7dfe3cef84fb8dac8e284b0085e0b3cc24,{'$date': '2026-02-17T00:16:33.156Z'},,{'$date': '2026-02-17T00:16:33.156Z'},,,,NGN,0,0,,,,unknown,historical_order
ae553dbed57deb37efb800129fbcfa7dfe3cef84fb8dac8e284b0085e0b3cc24,ae553dbed57deb37efb800129fbcfa7dfe3cef84fb8dac8e284b0085e0b3cc24,{'$date': '2026-02-17T00:16:33.156Z'},,{'$date': '2026-02-17T00:16:33.156Z'},,,,NGN,0,0,,,,unknown,historical_order
